ano,mes,data,plataforma,categoria,genero,titulo,reproducoes,tempo_medio_consumo,usuarios_ativos,assinaturas,avaliacao_media,receita_plataforma,horario_pico
2017,4,2017-04-01,YouTube Music,Série,Drama,Podcast Tech,1225328,21.9,123742,66250,1.22,1409763.47,18:00
2017,4,2017-04-01,YouTube Music,Música,Comédia,Série Mistério,479282,68.8,118240,147336,4.36,1704078.8,12:00
2017,4,2017-04-01,Prime Video,Filme,Drama,Filme Solar,1873626,41.9,333572,64392,4.45,3857281.48,12:00
2017,4,2017-04-01,Prime Video,Podcast,Tecnologia,Top Hits,410792,49.6,57761,47330,4.08,1066399.09,08:00
2017,4,2017-04-01,Prime Video,Filme,Tecnologia,Top Hits,1900487,42.6,283170,151477,2.49,940449.04,12:00
2017,4,2017-04-01,Netflix,Música,Tecnologia,Filme Solar,520369,75.5,245983,163258,3.31,1906771.31,18:00
2017,4,2017-04-01,Netflix,Filme,Drama,Filme Solar,79421,72.1,197090,102575,3.01,4825422.93,12:00
2017,4,2017-04-01,Prime Video,Série,Drama,Top Hits,1803936,35.8,222133,51898,3.46,1599082.35,12:00
2017,4,2017-04-01,Disney+,Filme,Pop,Filme Solar,1601007,59.6,269195,187052,3.97,4215438.81,18:00
2017,4,2017-04-01,Prime Video,Podcast,Tecnologia,Filme Solar,261059,8.0,7312,42586,4.28,2524760.99,08:00
2017,4,2017-04-01,Prime Video,Filme,Pop,Podcast Tech,165152,14.8,104776,177777,2.62,111302.4,21:00
2017,4,2017-04-01,Disney+,Música,Tecnologia,Série Mistério,1163574,78.7,220408,1492,2.68,2261153.72,21:00
2017,4,2017-04-01,Spotify,Podcast,Comédia,Top Hits,1041534,22.0,396376,80673,1.28,1685357.8,21:00
2017,4,2017-04-01,YouTube Music,Série,Comédia,Série Mistério,1831683,24.3,275212,56209,4.77,4721053.21,08:00
2017,4,2017-04-01,Prime Video,Podcast,Pop,Filme Solar,1462193,35.9,287526,125684,2.42,716378.21,08:00
2017,4,2017-04-01,Disney+,Série,Drama,Série Mistério,1111259,84.3,343539,161638,1.04,4631178.12,08:00
2017,4,2017-04-01,YouTube Music,Série,Pop,Série Mistério,277687,47.2,42448,28520,2.11,346157.08,18:00
2017,5,2017-05-01,Disney+,Série,Drama,Podcast Tech,1899502,50.2,262268,140835,3.41,1238061.69,21:00
2017,5,2017-05-01,Disney+,Música,Tecnologia,Filme Solar,662199,31.3,337706,55857,4.04,1776802.05,21:00
2017,5,2017-05-01,YouTube Music,Série,Comédia,Filme Solar,1169853,22.9,263352,75750,1.82,1481191.0,08:00
2017,5,2017-05-01,Spotify,Filme,Pop,Filme Solar,907553,81.3,266606,90302,2.46,1964633.83,08:00
2017,5,2017-05-01,YouTube Music,Música,Ação,Podcast Tech,1853799,44.7,168522,20739,2.46,3291637.39,18:00
2017,5,2017-05-01,Disney+,Filme,Comédia,Filme Solar,127251,77.7,199926,105378,2.39,3738808.37,21:00
2017,5,2017-05-01,YouTube Music,Série,Tecnologia,Top Hits,151560,43.9,281144,14806,2.89,861528.61,21:00
2017,5,2017-05-01,Disney+,Música,Pop,Filme Solar,1592781,44.2,399992,55307,4.41,4100284.53,21:00
2017,5,2017-05-01,Netflix,Podcast,Tecnologia,Podcast Tech,673097,78.6,485933,179383,4.73,2138534.03,18:00
2017,5,2017-05-01,YouTube Music,Música,Pop,Top Hits,1212664,70.4,483878,25434,4.56,1017178.03,12:00
2017,5,2017-05-01,Prime Video,Filme,Comédia,Top Hits,523583,72.5,426775,31097,4.44,3844427.87,08:00
2017,5,2017-05-01,YouTube Music,Podcast,Comédia,Top Hits,1122669,78.4,282332,42428,2.46,2423887.56,12:00
2017,5,2017-05-01,Disney+,Série,Ação,Série Mistério,909787,63.0,351137,191563,2.94,1834105.65,21:00
2017,5,2017-05-01,Spotify,Música,Ação,Filme Solar,853147,26.2,427218,120121,3.37,4254672.84,21:00
2017,5,2017-05-01,Netflix,Podcast,Pop,Série Mistério,270491,14.3,12844,72992,3.25,1454703.89,08:00
2017,5,2017-05-01,Prime Video,Podcast,Ação,Série Mistério,414872,57.1,468559,6259,3.91,2733758.35,12:00
2017,5,2017-05-01,YouTube Music,Podcast,Tecnologia,Filme Solar,618392,40.6,275383,28814,1.4,282485.89,18:00
2017,5,2017-05-01,Netflix,Série,Ação,Filme Solar,1069857,6.8,133667,104690,4.68,2155148.71,08:00
2017,5,2017-05-01,Netflix,Música,Drama,Top Hits,717131,23.1,276705,172094,4.62,3558968.22,12:00
2017,5,2017-05-01,Disney+,Podcast,Drama,Podcast Tech,1037241,8.0,92539,133417,1.04,4723975.0,21:00
2017,5,2017-05-01,Prime Video,Filme,Pop,Série Mistério,1457875,66.6,22278,53897,2.62,1767937.95,08:00
2017,5,2017-05-01,Prime Video,Filme,Pop,Série Mistério,1534707,24.7,467055,181831,1.36,2152175.88,08:00
2017,5,2017-05-01,Prime Video,Série,Drama,Série Mistério,352734,33.3,129404,110622,2.18,2558478.34,18:00
2017,5,2017-05-01,Spotify,Podcast,Ação,Série Mistério,1351706,19.9,17078,143766,2.72,1677776.2,18:00
2017,5,2017-05-01,Netflix,Música,Tecnologia,Podcast Tech,842269,22.6,408446,16063,4.48,1141141.03,08:00
2017,5,2017-05-01,YouTube Music,Música,Ação,Podcast Tech,1194150,83.5,49519,77664,1.29,3480039.84,18:00
2017,5,2017-05-01,Disney+,Podcast,Comédia,Filme Solar,879632,89.0,62566,94025,1.06,2333628.15,18:00
2017,5,2017-05-01,Prime Video,Música,Pop,Série Mistério,1938762,13.1,205366,58632,3.66,2763834.31,12:00
2017,5,2017-05-01,Prime Video,Música,Ação,Filme Solar,847359,86.5,485158,59445,4.96,2342578.44,18:00
2017,5,2017-05-01,Netflix,Série,Tecnologia,Podcast Tech,500849,56.9,354165,16944,1.23,2969116.93,21:00
2017,5,2017-05-01,Spotify,Podcast,Comédia,Podcast Tech,517163,5.4,265681,53579,4.75,3826008.63,12:00
2017,5,2017-05-01,YouTube Music,Série,Pop,Top Hits,1434137,45.4,388742,41107,4.24,2465325.44,08:00
2017,5,2017-05-01,Prime Video,Podcast,Ação,Série Mistério,1750430,62.0,458822,195009,3.57,3886413.64,08:00
2017,5,2017-05-01,Disney+,Música,Drama,Filme Solar,1777111,68.2,429377,7756,4.47,4038476.97,12:00
2017,5,2017-05-01,Prime Video,Série,Ação,Podcast Tech,1499421,62.8,228239,37323,1.6,4077455.56,21:00
2017,5,2017-05-01,Netflix,Podcast,Tecnologia,Filme Solar,378055,58.5,11460,29996,3.08,1810683.74,08:00
2017,5,2017-05-01,Spotify,Filme,Tecnologia,Podcast Tech,635193,84.6,41854,167975,1.93,4599483.88,08:00
2017,6,2017-06-01,YouTube Music,Podcast,Comédia,Podcast Tech,1821005,70.9,256532,98678,1.33,590702.66,18:00
2017,6,2017-06-01,Netflix,Música,Pop,Série Mistério,1736163,7.5,374104,34151,2.83,4471717.44,12:00
2017,6,2017-06-01,YouTube Music,Filme,Ação,Top Hits,1142316,63.8,248671,29552,4.23,3961662.83,21:00
2017,6,2017-06-01,Disney+,Filme,Pop,Série Mistério,115307,72.9,18809,162614,4.48,2408071.21,12:00
2017,6,2017-06-01,YouTube Music,Série,Drama,Filme Solar,1994880,50.5,139607,132657,4.87,2371841.0,12:00
2017,6,2017-06-01,Prime Video,Podcast,Comédia,Filme Solar,1585735,66.0,156343,93783,4.34,1451232.47,08:00
2017,6,2017-06-01,Netflix,Filme,Ação,Filme Solar,440095,29.6,215950,124572,2.61,3643933.31,08:00
2017,6,2017-06-01,Netflix,Filme,Tecnologia,Filme Solar,325659,61.8,118416,40343,3.15,3971909.73,18:00
2017,6,2017-06-01,Netflix,Série,Drama,Série Mistério,91035,16.2,102620,155295,1.06,1790137.4,21:00
2017,6,2017-06-01,Spotify,Música,Comédia,Top Hits,1999562,86.6,63217,19834,2.85,2853101.17,21:00
2017,6,2017-06-01,Spotify,Filme,Comédia,Podcast Tech,108116,33.7,287889,17153,3.1,3609033.37,12:00
2017,6,2017-06-01,YouTube Music,Série,Drama,Podcast Tech,1838552,46.1,206170,159488,3.97,4867486.38,08:00
2017,6,2017-06-01,Spotify,Série,Pop,Top Hits,1285244,27.5,223015,135171,1.59,2841681.0,12:00
2017,6,2017-06-01,Netflix,Podcast,Ação,Filme Solar,415246,21.9,212863,53279,3.58,321670.81,12:00
2017,6,2017-06-01,YouTube Music,Filme,Tecnologia,Top Hits,1527439,60.0,6376,76267,2.04,4875003.88,12:00
2017,6,2017-06-01,Netflix,Filme,Comédia,Filme Solar,998983,8.6,148947,37053,4.07,1660302.74,08:00
2017,6,2017-06-01,Netflix,Série,Comédia,Série Mistério,528035,55.2,179356,116096,1.68,1708906.56,21:00
2017,6,2017-06-01,YouTube Music,Série,Ação,Top Hits,254361,75.2,178727,99697,1.7,2721082.85,12:00
2017,6,2017-06-01,Spotify,Podcast,Drama,Filme Solar,178292,7.7,51362,57670,1.25,885701.44,21:00
2017,6,2017-06-01,Netflix,Podcast,Drama,Série Mistério,500241,75.3,322705,64370,4.76,4983826.65,18:00
2017,6,2017-06-01,Prime Video,Podcast,Comédia,Podcast Tech,1631768,67.3,82792,137866,3.09,4499964.69,08:00
2017,6,2017-06-01,Prime Video,Música,Tecnologia,Top Hits,1730858,47.4,331409,183260,2.21,3012366.37,21:00
2017,6,2017-06-01,YouTube Music,Podcast,Tecnologia,Top Hits,1861384,30.0,314993,99637,1.2,4070566.22,08:00
2017,6,2017-06-01,Netflix,Filme,Comédia,Filme Solar,873720,32.3,365129,30977,4.77,837376.32,21:00
2017,6,2017-06-01,YouTube Music,Série,Drama,Podcast Tech,467801,14.6,72489,83186,2.72,4550558.88,12:00
2017,6,2017-06-01,Spotify,Filme,Ação,Filme Solar,1626405,85.9,2774,94390,4.58,3730642.78,18:00
2017,6,2017-06-01,Prime Video,Música,Drama,Top Hits,1200355,62.6,263862,89636,2.69,135502.59,18:00
2017,6,2017-06-01,Disney+,Podcast,Tecnologia,Top Hits,487287,46.7,235391,144191,4.02,2129125.39,21:00
2017,6,2017-06-01,Disney+,Filme,Drama,Podcast Tech,63930,57.1,4307,131387,3.81,164694.39,21:00
2017,6,2017-06-01,Spotify,Música,Comédia,Filme Solar,450589,21.1,150898,111210,3.17,2273131.75,18:00
2017,6,2017-06-01,Disney+,Podcast,Drama,Podcast Tech,1287312,73.2,220268,10183,2.33,2883603.61,12:00
2017,6,2017-06-01,YouTube Music,Música,Comédia,Série Mistério,960074,34.6,108445,77218,2.57,910709.57,21:00
2017,6,2017-06-01,Disney+,Filme,Comédia,Podcast Tech,894776,44.8,469608,181333,4.2,1214113.41,08:00
2017,6,2017-06-01,YouTube Music,Série,Ação,Top Hits,83722,14.4,93800,52593,2.71,4777680.82,21:00
2017,6,2017-06-01,Prime Video,Podcast,Tecnologia,Filme Solar,1981486,16.0,490708,171787,3.59,4518050.94,21:00
2017,6,2017-06-01,Prime Video,Música,Ação,Série Mistério,83342,66.8,22426,163247,4.89,1050891.12,21:00
2017,6,2017-06-01,YouTube Music,Música,Comédia,Filme Solar,321299,59.6,154662,152481,3.59,2170860.08,21:00
2017,7,2017-07-01,Spotify,Série,Tecnologia,Podcast Tech,807080,27.3,300343,170274,4.11,1324223.64,18:00
2017,7,2017-07-01,Disney+,Música,Tecnologia,Filme Solar,1544857,43.8,453046,83236,1.31,2777095.22,21:00
2017,7,2017-07-01,Prime Video,Música,Drama,Filme Solar,1948515,28.9,208288,131623,3.42,444848.69,21:00
2017,7,2017-07-01,YouTube Music,Música,Comédia,Filme Solar,334600,42.6,472117,125476,1.61,4379288.02,21:00
2017,7,2017-07-01,Netflix,Podcast,Comédia,Top Hits,649452,52.9,281089,73661,3.11,2533952.81,18:00
2017,7,2017-07-01,YouTube Music,Música,Comédia,Série Mistério,564842,75.3,328657,141654,4.88,1153432.47,12:00
2017,7,2017-07-01,Spotify,Podcast,Pop,Top Hits,1730729,12.5,271305,42033,2.14,4943195.64,21:00
2017,7,2017-07-01,Spotify,Série,Comédia,Podcast Tech,1811667,27.4,59647,101727,1.88,398790.81,12:00
2017,7,2017-07-01,Spotify,Série,Comédia,Podcast Tech,495980,27.0,273416,55490,1.72,2097104.96,21:00
2017,7,2017-07-01,Prime Video,Podcast,Comédia,Filme Solar,552551,85.0,167076,75792,2.03,1102282.91,12:00
2017,7,2017-07-01,Prime Video,Série,Comédia,Podcast Tech,105655,45.5,240247,100083,4.11,4543745.57,21:00
2017,7,2017-07-01,Spotify,Podcast,Tecnologia,Série Mistério,734028,73.8,196589,98798,4.7,3406051.95,12:00
2017,7,2017-07-01,Spotify,Música,Tecnologia,Podcast Tech,1375622,73.4,455685,34212,3.14,1257086.21,21:00
2017,7,2017-07-01,Prime Video,Podcast,Tecnologia,Filme Solar,93479,55.7,379888,116708,1.4,4561547.66,21:00
2017,7,2017-07-01,Prime Video,Filme,Pop,Série Mistério,502572,64.0,356942,51584,1.42,2551795.01,21:00
2017,7,2017-07-01,YouTube Music,Podcast,Comédia,Série Mistério,387382,89.9,91381,107056,3.35,3074603.47,21:00
2017,7,2017-07-01,Spotify,Filme,Pop,Série Mistério,142192,77.1,260801,27425,4.79,1505440.82,12:00
2017,7,2017-07-01,Netflix,Série,Pop,Top Hits,65044,42.0,121530,105399,1.98,4978149.84,18:00
2017,7,2017-07-01,Netflix,Música,Tecnologia,Série Mistério,1043958,5.4,424330,125365,3.2,1774301.27,12:00
2017,7,2017-07-01,Disney+,Série,Tecnologia,Série Mistério,1086393,88.8,261285,117544,4.07,3635697.7,18:00
2017,7,2017-07-01,Spotify,Filme,Pop,Top Hits,1292361,19.7,27115,128334,3.65,1817564.64,12:00
2017,7,2017-07-01,YouTube Music,Podcast,Ação,Filme Solar,1711490,36.6,387611,182665,1.77,4050155.19,21:00
2017,7,2017-07-01,YouTube Music,Podcast,Drama,Top Hits,35491,25.5,356018,79827,4.28,2357852.69,18:00
2017,7,2017-07-01,Spotify,Filme,Tecnologia,Série Mistério,1842696,71.9,151230,72378,2.16,2867049.42,08:00
2017,7,2017-07-01,Netflix,Música,Drama,Filme Solar,1716173,75.6,318583,97974,3.13,2190025.62,18:00
2017,7,2017-07-01,Prime Video,Filme,Drama,Top Hits,1793301,25.4,258362,58477,1.6,4035741.01,12:00
2017,7,2017-07-01,Prime Video,Podcast,Tecnologia,Série Mistério,107032,78.6,321099,83972,4.66,3479565.17,08:00
2017,7,2017-07-01,Netflix,Filme,Ação,Filme Solar,1728300,7.6,402824,64897,2.33,2830033.73,18:00
2017,7,2017-07-01,Disney+,Série,Pop,Top Hits,1183610,67.5,420348,57202,2.91,1395084.77,08:00
2017,7,2017-07-01,Netflix,Série,Comédia,Filme Solar,685592,52.9,261492,63255,1.94,4171558.2,08:00
2017,7,2017-07-01,YouTube Music,Filme,Ação,Top Hits,155701,73.5,372511,81128,3.62,2589952.64,21:00
2017,7,2017-07-01,Disney+,Música,Pop,Podcast Tech,1901006,37.2,167967,32239,4.08,2855748.76,21:00
2017,7,2017-07-01,Prime Video,Série,Pop,Top Hits,545663,82.4,303029,45799,1.63,3170000.05,21:00
2017,7,2017-07-01,Netflix,Música,Ação,Filme Solar,736090,11.5,112278,99066,4.31,4281188.34,18:00
2017,7,2017-07-01,Netflix,Música,Tecnologia,Top Hits,923506,18.0,387675,177152,4.12,4664928.79,18:00
2017,7,2017-07-01,Spotify,Podcast,Ação,Podcast Tech,616217,72.3,345590,142639,2.86,3660223.3,08:00
2017,7,2017-07-01,Prime Video,Série,Pop,Podcast Tech,1416951,59.9,362516,3588,4.82,3123694.81,08:00
2017,8,2017-08-01,Disney+,Filme,Drama,Top Hits,1532576,80.3,87617,34512,3.3,13939.59,08:00
2017,8,2017-08-01,Disney+,Filme,Tecnologia,Série Mistério,1450877,27.6,442388,123173,2.49,3334995.2,21:00
2017,8,2017-08-01,Spotify,Podcast,Drama,Podcast Tech,161659,86.3,137425,9092,2.75,2649362.47,21:00
2017,8,2017-08-01,Netflix,Música,Tecnologia,Filme Solar,924100,28.8,364732,29653,3.55,3681992.87,21:00
2017,8,2017-08-01,Netflix,Música,Tecnologia,Filme Solar,773926,54.4,387421,70428,2.65,1343542.73,18:00
2017,8,2017-08-01,YouTube Music,Música,Drama,Podcast Tech,1134286,55.9,412839,124719,1.52,4895769.37,12:00
2017,8,2017-08-01,Spotify,Música,Drama,Série Mistério,1276518,87.0,482847,113944,4.63,4993508.27,12:00
2017,8,2017-08-01,Netflix,Música,Comédia,Top Hits,1594967,18.6,462863,37605,3.24,2683763.04,18:00
2017,8,2017-08-01,Prime Video,Música,Pop,Podcast Tech,1354189,38.9,399175,12926,2.74,1856062.76,21:00
2017,8,2017-08-01,Disney+,Música,Drama,Filme Solar,105130,37.2,452254,151218,1.47,2684270.73,08:00
2017,8,2017-08-01,Prime Video,Música,Comédia,Filme Solar,518417,15.9,489103,89616,1.57,3759685.24,18:00
2017,8,2017-08-01,Spotify,Série,Comédia,Filme Solar,1996065,25.5,136182,188657,2.17,182500.06,18:00
2017,8,2017-08-01,YouTube Music,Filme,Ação,Série Mistério,616427,71.5,320229,179451,3.34,2973569.71,08:00
2017,8,2017-08-01,Prime Video,Música,Ação,Podcast Tech,1321472,73.8,308921,178884,4.81,787274.76,21:00
2017,8,2017-08-01,Prime Video,Filme,Ação,Série Mistério,1984212,77.9,169869,125951,3.5,3559430.76,18:00
2017,8,2017-08-01,Prime Video,Série,Pop,Podcast Tech,1236068,30.5,134503,66152,2.35,120545.3,18:00
2017,8,2017-08-01,YouTube Music,Filme,Drama,Filme Solar,1838722,57.1,97552,118236,2.86,2269559.29,18:00
2017,8,2017-08-01,Disney+,Podcast,Drama,Podcast Tech,1309053,29.1,133415,102217,4.13,3636910.66,18:00
2017,8,2017-08-01,Disney+,Podcast,Pop,Filme Solar,42241,84.9,400101,129929,3.91,1893843.88,21:00
2017,8,2017-08-01,Disney+,Podcast,Tecnologia,Podcast Tech,1975228,87.1,140224,135563,3.0,2582935.8,18:00
2017,8,2017-08-01,Spotify,Podcast,Ação,Filme Solar,1632427,49.7,310099,155537,4.32,488301.89,21:00
2017,8,2017-08-01,Prime Video,Música,Pop,Série Mistério,1375255,72.2,384938,71810,4.97,878306.27,18:00
2017,8,2017-08-01,Disney+,Música,Pop,Podcast Tech,1317970,59.5,460766,169822,1.63,376551.48,12:00
2017,8,2017-08-01,Spotify,Série,Comédia,Filme Solar,1764139,12.8,258599,54097,3.41,661400.62,18:00
2017,8,2017-08-01,Spotify,Filme,Comédia,Podcast Tech,1738276,56.1,225783,9387,3.54,724980.65,08:00
2017,8,2017-08-01,Prime Video,Série,Drama,Série Mistério,1378033,47.1,250348,13182,3.1,1912764.76,08:00
2017,8,2017-08-01,Spotify,Música,Pop,Filme Solar,1426780,47.0,361890,175112,2.22,1921931.17,08:00
2017,8,2017-08-01,Spotify,Série,Drama,Podcast Tech,1897797,16.2,236083,37657,4.17,1308503.68,21:00
2017,8,2017-08-01,Disney+,Filme,Tecnologia,Série Mistério,1812503,48.5,280636,89224,4.87,2423471.43,12:00
2017,8,2017-08-01,Spotify,Filme,Comédia,Filme Solar,849564,20.1,122493,131041,3.05,4249133.29,21:00
2017,8,2017-08-01,YouTube Music,Série,Tecnologia,Top Hits,1730579,71.7,256580,129746,3.39,2816087.68,12:00
2017,8,2017-08-01,Spotify,Podcast,Drama,Filme Solar,140386,40.7,72879,853,2.48,622965.64,12:00
2017,8,2017-08-01,Disney+,Filme,Comédia,Podcast Tech,990050,6.5,131699,175810,2.49,3144249.97,18:00
2017,8,2017-08-01,Netflix,Podcast,Ação,Filme Solar,1986958,16.9,61166,22801,4.36,908556.49,18:00
2017,8,2017-08-01,Prime Video,Música,Pop,Filme Solar,167064,86.0,181372,64472,4.57,993938.19,21:00
2017,8,2017-08-01,Prime Video,Podcast,Drama,Top Hits,864128,30.2,412565,73175,4.41,388171.74,08:00
2017,8,2017-08-01,Prime Video,Filme,Drama,Filme Solar,131220,39.7,205771,64158,3.49,4532671.42,12:00
2017,9,2017-09-01,Prime Video,Música,Ação,Filme Solar,1791688,14.1,468710,102457,4.12,1124132.66,18:00
2017,9,2017-09-01,Disney+,Música,Pop,Podcast Tech,1462084,53.2,404184,171620,4.09,4222902.78,08:00
2017,9,2017-09-01,Netflix,Música,Drama,Top Hits,268515,39.1,463496,13476,1.29,3998380.85,12:00
2017,9,2017-09-01,Disney+,Filme,Tecnologia,Série Mistério,1967009,89.1,419400,25523,3.57,1549308.5,18:00
2017,9,2017-09-01,Disney+,Podcast,Pop,Filme Solar,439590,14.1,280587,154056,1.86,1967841.78,21:00
2017,9,2017-09-01,YouTube Music,Filme,Ação,Filme Solar,1210465,31.4,33261,87721,4.6,3488190.74,18:00
2017,9,2017-09-01,Prime Video,Música,Drama,Série Mistério,321644,7.6,179393,59804,1.03,3744319.67,08:00
2017,9,2017-09-01,YouTube Music,Filme,Pop,Top Hits,1384501,73.9,408854,81047,3.67,1680278.23,18:00
2017,9,2017-09-01,Spotify,Filme,Tecnologia,Série Mistério,99564,79.0,443330,105351,2.12,2730174.74,18:00
2017,9,2017-09-01,Spotify,Podcast,Comédia,Top Hits,1514595,56.4,359099,162766,4.69,3980440.6,12:00
2017,9,2017-09-01,YouTube Music,Filme,Drama,Série Mistério,1436883,5.2,48920,33091,1.24,1654767.34,21:00
2017,9,2017-09-01,Spotify,Música,Ação,Série Mistério,1759704,86.0,39148,187517,4.5,2507657.03,18:00
2017,9,2017-09-01,Disney+,Filme,Tecnologia,Filme Solar,1527272,8.1,141563,37105,2.07,4389906.69,08:00
2017,9,2017-09-01,YouTube Music,Música,Drama,Filme Solar,393662,56.8,347802,51882,3.09,4474561.71,21:00
2017,9,2017-09-01,Netflix,Música,Ação,Podcast Tech,1025375,40.9,225823,13712,1.51,772102.54,18:00
2017,9,2017-09-01,Prime Video,Podcast,Drama,Série Mistério,1428315,77.9,176381,138673,1.49,2861793.79,18:00
2017,9,2017-09-01,Disney+,Filme,Tecnologia,Top Hits,698683,21.0,246677,106442,1.26,4559629.18,12:00
2017,9,2017-09-01,Disney+,Podcast,Tecnologia,Podcast Tech,1302381,60.9,470688,22393,1.87,772085.29,12:00
2017,9,2017-09-01,Spotify,Podcast,Pop,Podcast Tech,636870,40.4,126094,14183,2.12,2210004.46,08:00
2017,9,2017-09-01,Prime Video,Série,Tecnologia,Top Hits,1196973,59.2,174028,189607,1.78,3783345.45,08:00
2017,9,2017-09-01,Prime Video,Filme,Tecnologia,Top Hits,692285,72.5,324591,144091,4.66,1215026.41,12:00
2017,9,2017-09-01,Disney+,Podcast,Pop,Top Hits,577019,47.4,49530,25778,3.38,2250984.67,08:00
2017,9,2017-09-01,Spotify,Série,Ação,Filme Solar,416360,72.4,296361,43348,3.96,3698699.62,18:00
2017,9,2017-09-01,YouTube Music,Música,Ação,Podcast Tech,1433673,20.1,438348,69616,1.82,3355054.4,12:00
2017,9,2017-09-01,Disney+,Série,Ação,Podcast Tech,1711902,27.5,170110,60711,2.15,413872.51,08:00
2017,9,2017-09-01,YouTube Music,Música,Drama,Podcast Tech,1411686,65.3,105996,159694,4.51,512782.7,18:00
2017,9,2017-09-01,YouTube Music,Filme,Ação,Podcast Tech,633820,58.8,248282,69581,3.91,1075540.62,08:00
2017,9,2017-09-01,Disney+,Filme,Ação,Série Mistério,1336321,79.4,371926,42919,2.06,4517211.29,12:00
2017,9,2017-09-01,Disney+,Música,Tecnologia,Filme Solar,1902205,76.9,172219,70331,3.54,2892745.11,18:00
2017,9,2017-09-01,Spotify,Série,Ação,Série Mistério,836775,76.8,153455,119221,1.91,4023517.77,12:00
2017,9,2017-09-01,Disney+,Série,Ação,Top Hits,823098,73.3,270715,107601,1.04,2425650.43,12:00
2017,9,2017-09-01,Spotify,Filme,Pop,Filme Solar,519898,64.7,366185,138271,3.25,3078778.17,08:00
2017,9,2017-09-01,Spotify,Podcast,Drama,Filme Solar,920783,71.1,178696,87470,2.57,2467641.7,18:00
2017,9,2017-09-01,YouTube Music,Podcast,Pop,Filme Solar,760883,75.2,344409,66256,2.37,2919789.54,12:00
2017,9,2017-09-01,YouTube Music,Série,Ação,Top Hits,514629,21.1,123121,149190,3.55,2358517.4,18:00
2017,9,2017-09-01,Netflix,Série,Drama,Filme Solar,892588,30.2,456246,111842,4.5,4708886.87,08:00
2017,9,2017-09-01,Spotify,Filme,Drama,Série Mistério,764738,24.9,21761,98948,2.97,736848.03,21:00
2017,10,2017-10-01,Spotify,Podcast,Ação,Série Mistério,1950169,63.7,271995,37038,2.46,4885054.57,18:00
2017,10,2017-10-01,Spotify,Música,Comédia,Podcast Tech,1019851,72.7,415909,79175,2.7,4124068.81,21:00
2017,10,2017-10-01,Prime Video,Podcast,Comédia,Filme Solar,608477,73.8,190556,183774,1.08,2126878.11,21:00
2017,10,2017-10-01,YouTube Music,Série,Ação,Filme Solar,1216629,84.0,213636,99598,2.85,3079490.05,12:00
2017,10,2017-10-01,Disney+,Filme,Tecnologia,Filme Solar,1819391,33.4,374160,97906,1.24,1862807.59,08:00
2017,10,2017-10-01,Netflix,Música,Tecnologia,Podcast Tech,1786646,84.6,260194,98449,2.99,764898.12,18:00
